event_time,source_ip,source_country,request_uri,terminatingruleid,action,country_code,rule_code,uri_len
34:26.9,27.100.223.146,KR,/login,Default_Action,ALLOW,0,2,6
46:26.3,58.122.83.19,KR,/,Default_Action,ALLOW,0,2,1
41:35.1,125.128.77.212,KR,/index.html,Default_Action,ALLOW,0,2,11
27:47.5,58.122.50.253,KR,/dashboard,Default_Action,ALLOW,0,2,10
05:23.7,58.122.4.32,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
28:37.0,1.208.116.148,KR,/products/2,Default_Action,ALLOW,0,2,11
47:16.0,27.100.67.217,KR,/checkout,Default_Action,ALLOW,0,2,9
59:16.8,1.209.254.3,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
39:51.7,14.32.227.57,KR,/robots.txt,Default_Action,ALLOW,0,2,11
50:37.4,27.96.150.184,KR,/api/health,Default_Action,ALLOW,0,2,11
01:00.2,125.130.37.198,KR,/checkout,Default_Action,ALLOW,0,2,9
18:19.5,58.122.13.160,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
19:23.8,58.122.232.230,KR,/logout,Default_Action,ALLOW,0,2,7
32:37.5,27.100.231.182,KR,/api/orders,Default_Action,ALLOW,0,2,11
43:25.4,58.120.154.110,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
40:06.9,27.100.105.179,KR,/cart,Default_Action,ALLOW,0,2,5
46:10.0,58.120.165.236,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
45:29.9,1.209.206.69,KR,/index.html,Default_Action,ALLOW,0,2,11
30:50.3,1.208.108.218,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
01:37.5,14.40.38.53,KR,/checkout,Default_Action,ALLOW,0,2,9
22:01.9,58.122.49.114,KR,/contact,Default_Action,ALLOW,0,2,8
05:56.9,1.209.68.165,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
10:58.0,125.128.79.131,KR,/checkout,Default_Action,ALLOW,0,2,9
02:34.2,58.120.53.97,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
14:39.4,58.122.213.64,KR,/profile,Default_Action,ALLOW,0,2,8
46:49.5,27.100.203.170,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
35:05.6,14.40.27.3,KR,/logout,Default_Action,ALLOW,0,2,7
42:55.2,58.120.2.220,KR,/dashboard,Default_Action,ALLOW,0,2,10
19:38.5,14.32.50.152,KR,/profile,Default_Action,ALLOW,0,2,8
17:11.1,125.128.153.254,KR,/index.html,Default_Action,ALLOW,0,2,11
12:01.8,125.128.54.11,KR,/index.html,Default_Action,ALLOW,0,2,11
40:13.9,27.100.231.12,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
47:26.1,58.122.100.111,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
54:11.7,125.130.57.10,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
50:48.7,1.208.175.98,KR,/api/users,Default_Action,ALLOW,0,2,10
14:25.7,27.96.75.158,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
35:42.6,27.100.198.52,KR,/profile,Default_Action,ALLOW,0,2,8
47:04.4,58.120.192.96,KR,/api/users,Default_Action,ALLOW,0,2,10
20:34.5,58.120.204.62,KR,/api/products/list,Default_Action,ALLOW,0,2,18
59:09.0,27.100.138.130,KR,/products/3,Default_Action,ALLOW,0,2,11
18:40.6,125.130.229.180,KR,/profile,Default_Action,ALLOW,0,2,8
24:35.0,125.130.17.237,KR,/index.html,Default_Action,ALLOW,0,2,11
05:49.5,14.40.241.171,KR,/api/products/list,Default_Action,ALLOW,0,2,18
14:42.9,125.128.252.249,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
08:04.9,14.40.42.214,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
52:54.2,125.130.202.61,KR,/api/health,Default_Action,ALLOW,0,2,11
03:34.2,27.100.32.206,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
01:32.9,125.128.189.1,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
56:02.2,27.96.175.117,KR,/index.html,Default_Action,ALLOW,0,2,11
22:54.7,58.120.110.116,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
48:10.3,125.130.178.31,KR,/checkout,Default_Action,ALLOW,0,2,9
32:08.4,27.100.248.40,KR,/login,Default_Action,ALLOW,0,2,6
30:46.3,27.96.235.44,KR,/,Default_Action,ALLOW,0,2,1
16:09.3,125.128.115.97,KR,/products/3,Default_Action,ALLOW,0,2,11
57:58.0,27.96.210.25,KR,/profile,Default_Action,ALLOW,0,2,8
25:00.8,27.100.229.219,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
23:09.8,27.100.17.88,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
04:20.5,58.120.242.147,KR,/checkout,Default_Action,ALLOW,0,2,9
30:28.1,125.130.228.156,KR,/profile,Default_Action,ALLOW,0,2,8
46:08.3,1.209.120.120,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
24:37.3,14.40.227.95,KR,/about,Default_Action,ALLOW,0,2,6
34:30.0,27.100.219.187,KR,/api/products/list,Default_Action,ALLOW,0,2,18
19:38.7,14.40.24.124,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
19:17.2,125.130.159.15,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
50:26.3,14.40.246.126,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
13:16.7,125.130.64.41,KR,/robots.txt,Default_Action,ALLOW,0,2,11
49:47.6,1.208.195.115,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
12:55.0,27.96.222.165,KR,/about,Default_Action,ALLOW,0,2,6
49:56.1,125.130.129.17,KR,/robots.txt,Default_Action,ALLOW,0,2,11
23:48.8,27.96.90.88,KR,/profile,Default_Action,ALLOW,0,2,8
41:10.1,27.100.230.166,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
29:51.0,125.130.117.171,KR,/products/2,Default_Action,ALLOW,0,2,11
32:42.4,1.208.76.237,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
55:01.0,14.32.91.197,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
07:01.8,1.209.178.40,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
07:28.5,58.122.16.81,KR,/profile,Default_Action,ALLOW,0,2,8
55:01.7,125.130.47.185,KR,/api/health,Default_Action,ALLOW,0,2,11
15:55.2,1.209.182.178,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
18:42.8,14.40.210.87,KR,/about,Default_Action,ALLOW,0,2,6
31:26.9,14.32.168.246,KR,/login,Default_Action,ALLOW,0,2,6
53:18.7,14.40.98.1,KR,/api/health,Default_Action,ALLOW,0,2,11
50:32.4,58.122.217.252,KR,/api/users,Default_Action,ALLOW,0,2,10
32:41.0,125.130.248.221,KR,/products/3,Default_Action,ALLOW,0,2,11
43:27.4,14.40.1.94,KR,/robots.txt,Default_Action,ALLOW,0,2,11
14:34.2,125.130.187.217,KR,/dashboard,Default_Action,ALLOW,0,2,10
43:38.8,14.40.66.171,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
32:33.0,125.128.202.52,KR,/index.html,Default_Action,ALLOW,0,2,11
59:34.0,58.122.224.71,KR,/products/1,Default_Action,ALLOW,0,2,11
27:26.9,27.96.187.162,KR,/checkout,Default_Action,ALLOW,0,2,9
17:31.0,27.96.170.100,KR,/profile,Default_Action,ALLOW,0,2,8
35:40.0,27.100.202.199,KR,/robots.txt,Default_Action,ALLOW,0,2,11
57:22.5,58.122.66.222,KR,/index.html,Default_Action,ALLOW,0,2,11
51:59.6,1.208.84.11,KR,/api/health,Default_Action,ALLOW,0,2,11
01:51.2,14.40.99.88,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
29:46.2,27.100.56.211,KR,/dashboard,Default_Action,ALLOW,0,2,10
16:43.5,58.122.112.82,KR,/checkout,Default_Action,ALLOW,0,2,9
34:15.8,14.40.70.198,KR,/api/products/list,Default_Action,ALLOW,0,2,18
17:59.8,27.100.164.99,KR,/contact,Default_Action,ALLOW,0,2,8
25:59.4,27.96.163.146,KR,/api/orders,Default_Action,ALLOW,0,2,11
01:12.3,14.32.36.100,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
40:18.3,1.208.151.210,KR,/login,Default_Action,ALLOW,0,2,6
58:39.3,1.208.153.88,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
51:32.2,58.120.198.107,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
38:13.1,125.128.139.22,KR,/api/orders,Default_Action,ALLOW,0,2,11
45:12.9,1.209.8.129,KR,/api/health,Default_Action,ALLOW,0,2,11
23:14.0,125.128.145.161,KR,/api/users,Default_Action,ALLOW,0,2,10
16:25.1,27.100.125.34,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
40:16.2,1.208.230.219,KR,/index.html,Default_Action,ALLOW,0,2,11
05:32.1,14.40.82.51,KR,/products/1,Default_Action,ALLOW,0,2,11
41:50.6,58.120.10.113,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
46:34.8,58.122.14.66,KR,/robots.txt,Default_Action,ALLOW,0,2,11
56:24.7,1.209.232.56,KR,/products/3,Default_Action,ALLOW,0,2,11
07:17.4,58.122.41.243,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
40:43.7,58.122.174.13,KR,/products/3,Default_Action,ALLOW,0,2,11
03:09.0,14.32.219.78,KR,/contact,Default_Action,ALLOW,0,2,8
02:15.0,14.32.211.205,KR,/api/users,Default_Action,ALLOW,0,2,10
34:35.4,14.40.86.172,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
06:24.1,27.96.168.126,KR,/api/health,Default_Action,ALLOW,0,2,11
04:22.7,27.96.186.180,KR,/checkout,Default_Action,ALLOW,0,2,9
44:50.1,1.208.56.15,KR,/cart,Default_Action,ALLOW,0,2,5
53:42.0,1.208.31.174,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
23:10.2,27.96.86.207,KR,/checkout,Default_Action,ALLOW,0,2,9
27:28.5,58.122.253.98,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
31:03.1,1.209.51.170,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
02:57.2,1.208.170.196,KR,/robots.txt,Default_Action,ALLOW,0,2,11
23:53.9,58.120.1.173,KR,/robots.txt,Default_Action,ALLOW,0,2,11
46:24.9,27.96.82.99,KR,/api/products,Default_Action,ALLOW,0,2,13
17:22.0,58.120.31.68,KR,/products/1,Default_Action,ALLOW,0,2,11
50:01.5,125.128.32.35,KR,/logout,Default_Action,ALLOW,0,2,7
00:55.4,125.128.74.39,KR,/,Default_Action,ALLOW,0,2,1
03:38.8,1.208.59.48,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
42:26.0,27.100.125.72,KR,/logout,Default_Action,ALLOW,0,2,7
07:20.0,27.100.77.201,KR,/contact,Default_Action,ALLOW,0,2,8
06:45.2,27.100.213.141,KR,/logout,Default_Action,ALLOW,0,2,7
29:34.3,14.40.81.236,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
29:53.5,1.208.245.240,KR,/dashboard,Default_Action,ALLOW,0,2,10
09:23.6,14.40.210.227,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
17:04.7,14.40.228.243,KR,/products/3,Default_Action,ALLOW,0,2,11
42:18.0,125.128.179.207,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
33:32.0,14.32.32.175,KR,/api/products/list,Default_Action,ALLOW,0,2,18
53:08.9,58.122.139.28,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
06:41.3,58.122.155.56,KR,/api/orders,Default_Action,ALLOW,0,2,11
48:22.4,27.100.252.77,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
27:44.4,27.100.208.95,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
08:07.4,1.208.53.253,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
56:06.8,125.130.177.177,KR,/about,Default_Action,ALLOW,0,2,6
07:18.1,27.96.139.188,KR,/checkout,Default_Action,ALLOW,0,2,9
03:32.3,27.96.195.124,KR,/products/1,Default_Action,ALLOW,0,2,11
15:00.3,27.100.246.96,KR,/products/2,Default_Action,ALLOW,0,2,11
23:34.0,125.130.236.157,KR,/products/1,Default_Action,ALLOW,0,2,11
26:12.3,1.209.40.50,KR,/api/health,Default_Action,ALLOW,0,2,11
11:11.3,14.32.69.118,KR,/login,Default_Action,ALLOW,0,2,6
25:53.5,27.96.108.137,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
08:16.6,58.122.183.148,KR,/dashboard,Default_Action,ALLOW,0,2,10
56:35.1,1.209.104.74,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
04:36.4,27.96.2.189,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
27:29.3,27.96.213.177,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
56:04.7,58.122.123.197,KR,/robots.txt,Default_Action,ALLOW,0,2,11
29:32.1,27.100.60.216,KR,/api/users,Default_Action,ALLOW,0,2,10
10:14.1,125.130.141.165,KR,/robots.txt,Default_Action,ALLOW,0,2,11
43:48.8,27.100.182.70,KR,/index.html,Default_Action,ALLOW,0,2,11
23:01.0,58.120.251.251,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
05:19.7,27.100.175.13,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
07:05.3,14.32.68.11,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
43:40.3,1.209.112.163,KR,/products/3,Default_Action,ALLOW,0,2,11
18:39.9,27.100.17.52,KR,/api/products,Default_Action,ALLOW,0,2,13
22:17.5,27.96.122.106,KR,/api/products/list,Default_Action,ALLOW,0,2,18
16:06.6,14.40.152.12,KR,/about,Default_Action,ALLOW,0,2,6
32:36.5,1.208.124.210,KR,/products/3,Default_Action,ALLOW,0,2,11
44:30.5,1.209.220.53,KR,/api/products/list,Default_Action,ALLOW,0,2,18
26:59.7,125.128.229.120,KR,/contact,Default_Action,ALLOW,0,2,8
12:59.4,58.122.80.231,KR,/api/products,Default_Action,ALLOW,0,2,13
36:21.6,14.32.23.190,KR,/cart,Default_Action,ALLOW,0,2,5
21:25.8,14.32.145.160,KR,/api/orders,Default_Action,ALLOW,0,2,11
38:51.5,58.120.104.43,KR,/api/health,Default_Action,ALLOW,0,2,11
55:03.7,27.96.224.189,KR,/profile,Default_Action,ALLOW,0,2,8
53:36.2,14.40.91.138,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
56:56.4,14.40.172.180,KR,/index.html,Default_Action,ALLOW,0,2,11
33:06.7,1.209.118.193,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
21:30.9,1.208.89.190,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
07:39.1,125.130.122.54,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
39:15.2,27.96.77.177,KR,/cart,Default_Action,ALLOW,0,2,5
56:39.1,27.100.240.39,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
48:21.4,14.40.153.84,KR,/robots.txt,Default_Action,ALLOW,0,2,11
24:32.3,14.32.198.206,KR,/contact,Default_Action,ALLOW,0,2,8
30:15.3,125.130.172.168,KR,/robots.txt,Default_Action,ALLOW,0,2,11
32:45.5,125.130.129.30,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
24:53.6,1.208.87.20,KR,/contact,Default_Action,ALLOW,0,2,8
20:33.6,58.120.43.143,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
52:01.6,1.209.24.27,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
12:06.3,58.122.32.14,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
51:49.4,27.96.114.54,KR,/logout,Default_Action,ALLOW,0,2,7
46:29.6,125.130.49.53,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
52:08.5,58.120.248.92,KR,/cart,Default_Action,ALLOW,0,2,5
03:40.2,27.96.31.243,KR,/api/products/list,Default_Action,ALLOW,0,2,18
02:13.7,1.208.124.191,KR,/index.html,Default_Action,ALLOW,0,2,11
27:38.0,125.128.196.60,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
27:52.7,125.130.130.212,KR,/cart,Default_Action,ALLOW,0,2,5
08:45.7,125.130.230.43,KR,/about,Default_Action,ALLOW,0,2,6
16:49.0,14.40.185.186,KR,/api/orders,Default_Action,ALLOW,0,2,11
22:25.0,27.100.87.182,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
23:40.4,1.209.198.135,KR,/products/3,Default_Action,ALLOW,0,2,11
52:35.6,58.120.153.20,KR,/products/3,Default_Action,ALLOW,0,2,11
55:14.8,14.40.237.242,KR,/index.html,Default_Action,ALLOW,0,2,11
19:54.3,125.128.55.210,KR,/products/1,Default_Action,ALLOW,0,2,11
40:49.5,58.120.123.162,KR,/products/1,Default_Action,ALLOW,0,2,11
16:52.5,125.130.133.29,KR,/api/orders,Default_Action,ALLOW,0,2,11
30:11.6,1.209.219.144,KR,/api/products/list,Default_Action,ALLOW,0,2,18
52:36.7,125.130.153.4,KR,/about,Default_Action,ALLOW,0,2,6
08:17.8,125.130.160.171,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
04:50.7,27.100.200.138,KR,/api/products/list,Default_Action,ALLOW,0,2,18
33:56.3,125.128.69.224,KR,/products/2,Default_Action,ALLOW,0,2,11
50:16.2,125.130.157.62,KR,/api/products,Default_Action,ALLOW,0,2,13
56:25.2,125.128.236.194,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
08:37.3,125.128.67.107,KR,/checkout,Default_Action,ALLOW,0,2,9
16:11.5,58.122.45.55,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
14:50.1,125.130.190.101,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
34:38.3,58.122.239.193,KR,/login,Default_Action,ALLOW,0,2,6
05:58.8,14.32.68.34,KR,/api/health,Default_Action,ALLOW,0,2,11
19:26.3,14.32.111.2,KR,/api/users,Default_Action,ALLOW,0,2,10
48:48.4,14.32.59.220,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
55:29.5,14.32.74.94,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
55:57.4,125.128.213.81,KR,/login,Default_Action,ALLOW,0,2,6
09:12.1,1.208.193.188,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
14:24.7,1.208.34.30,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
08:39.0,58.122.18.76,KR,/cart,Default_Action,ALLOW,0,2,5
31:54.0,27.96.227.223,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
04:10.7,125.128.27.103,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
52:12.8,27.100.201.37,KR,/products/3,Default_Action,ALLOW,0,2,11
26:16.6,125.130.17.152,KR,/robots.txt,Default_Action,ALLOW,0,2,11
56:36.1,125.130.108.213,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
38:51.9,1.209.176.230,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
03:28.2,1.209.142.14,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
06:13.2,58.122.94.101,KR,/products/1,Default_Action,ALLOW,0,2,11
59:49.4,1.209.238.218,KR,/api/products,Default_Action,ALLOW,0,2,13
55:30.6,125.128.129.161,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
37:16.7,14.32.20.176,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
10:16.2,27.100.92.122,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
27:12.6,125.130.84.248,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
20:17.8,14.40.103.90,KR,/profile,Default_Action,ALLOW,0,2,8
56:47.1,1.209.22.121,KR,/contact,Default_Action,ALLOW,0,2,8
37:05.5,125.130.188.96,KR,/about,Default_Action,ALLOW,0,2,6
25:08.5,58.120.108.190,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
19:28.7,58.120.13.220,KR,/about,Default_Action,ALLOW,0,2,6
21:39.7,1.208.155.246,KR,/index.html,Default_Action,ALLOW,0,2,11
19:53.4,14.40.190.247,KR,/checkout,Default_Action,ALLOW,0,2,9
17:04.0,14.40.36.26,KR,/,Default_Action,ALLOW,0,2,1
09:13.0,58.120.205.42,KR,/robots.txt,Default_Action,ALLOW,0,2,11
31:01.2,125.130.35.90,KR,/robots.txt,Default_Action,ALLOW,0,2,11
09:38.0,27.96.103.249,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
59:24.8,125.130.115.164,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
11:01.2,14.40.220.159,KR,/index.html,Default_Action,ALLOW,0,2,11
39:41.9,58.122.146.162,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
02:25.4,14.40.118.227,KR,/api/products/list,Default_Action,ALLOW,0,2,18
16:42.6,125.128.96.225,KR,/logout,Default_Action,ALLOW,0,2,7
39:20.5,14.32.11.165,KR,/checkout,Default_Action,ALLOW,0,2,9
17:21.3,1.208.160.81,KR,/products/3,Default_Action,ALLOW,0,2,11
20:03.0,1.209.249.179,KR,/products/1,Default_Action,ALLOW,0,2,11
58:43.9,27.96.152.42,KR,/index.html,Default_Action,ALLOW,0,2,11
37:05.2,14.40.57.84,KR,/checkout,Default_Action,ALLOW,0,2,9
47:01.9,125.130.112.110,KR,/products/3,Default_Action,ALLOW,0,2,11
40:39.9,27.100.91.240,KR,/products/1,Default_Action,ALLOW,0,2,11
48:58.0,58.120.207.214,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
08:35.6,125.130.99.179,KR,/api/products/list,Default_Action,ALLOW,0,2,18
42:47.7,125.130.156.27,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
50:44.7,125.128.52.186,KR,/dashboard,Default_Action,ALLOW,0,2,10
05:31.7,27.96.76.241,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
52:02.7,58.122.241.94,KR,/,Default_Action,ALLOW,0,2,1
57:05.8,125.130.78.54,KR,/api/products,Default_Action,ALLOW,0,2,13
38:48.0,27.100.195.102,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
34:21.9,27.100.205.223,KR,/products/1,Default_Action,ALLOW,0,2,11
22:26.3,125.130.54.89,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
45:15.6,14.32.239.63,KR,/logout,Default_Action,ALLOW,0,2,7
05:39.5,27.96.226.206,KR,/,Default_Action,ALLOW,0,2,1
03:44.3,125.128.54.237,KR,/,Default_Action,ALLOW,0,2,1
05:15.7,58.122.170.217,KR,/api/products/list,Default_Action,ALLOW,0,2,18
32:52.4,14.40.84.187,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
03:54.0,14.32.20.193,KR,/products/2,Default_Action,ALLOW,0,2,11
42:22.9,125.128.234.214,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
11:49.1,27.96.223.26,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
00:55.2,125.130.32.81,KR,/about,Default_Action,ALLOW,0,2,6
47:51.0,14.32.76.96,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
13:13.8,58.122.251.113,KR,/contact,Default_Action,ALLOW,0,2,8
05:07.1,14.40.237.233,KR,/cart,Default_Action,ALLOW,0,2,5
57:28.5,14.40.124.144,KR,/index.html,Default_Action,ALLOW,0,2,11
23:22.4,125.128.72.164,KR,/login,Default_Action,ALLOW,0,2,6
08:53.3,1.208.237.53,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
54:25.6,14.40.58.38,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
19:29.6,27.96.129.88,KR,/search?q=phone,Default_Action,ALLOW,0,2,15
13:41.9,58.122.215.139,KR,/index.html,Default_Action,ALLOW,0,2,11
06:26.4,1.208.104.101,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
49:32.4,1.208.189.66,KR,/sitemap.xml,Default_Action,ALLOW,0,2,12
44:59.9,125.128.241.134,KR,/products/3,Default_Action,ALLOW,0,2,11
07:51.9,125.128.204.39,KR,/dashboard,Default_Action,ALLOW,0,2,10
11:33.4,125.130.121.134,KR,/favicon.ico,Default_Action,ALLOW,0,2,12
48:40.4,58.120.57.78,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
08:06.6,125.128.125.199,KR,/contact,Default_Action,ALLOW,0,2,8
31:40.4,14.32.54.21,KR,/api/users,Default_Action,ALLOW,0,2,10
39:39.3,1.209.77.40,KR,/api/health,Default_Action,ALLOW,0,2,11
38:47.4,14.40.63.252,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
22:42.0,58.122.144.168,KR,/products/1,Default_Action,ALLOW,0,2,11
45:51.7,58.120.246.56,KR,/api/orders,Default_Action,ALLOW,0,2,11
32:26.8,58.120.74.21,KR,/api/products/list,Default_Action,ALLOW,0,2,18
53:50.4,1.208.123.115,KR,/api/products/list,Default_Action,ALLOW,0,2,18
59:40.3,27.100.167.115,KR,/static/images/logo.png,Default_Action,ALLOW,0,2,23
01:54.5,27.100.39.134,KR,/api/users,Default_Action,ALLOW,0,2,10
19:48.0,14.40.159.184,KR,/profile,Default_Action,ALLOW,0,2,8
19:26.1,14.32.122.43,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
49:59.0,1.209.156.236,KR,/contact,Default_Action,ALLOW,0,2,8
43:48.0,27.96.57.219,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
31:37.8,27.100.233.26,KR,/profile,Default_Action,ALLOW,0,2,8
16:29.8,1.209.132.43,KR,/products/1,Default_Action,ALLOW,0,2,11
00:35.3,58.122.174.65,KR,/search?q=shoes,Default_Action,ALLOW,0,2,15
48:05.1,1.209.219.193,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
37:54.7,14.32.109.103,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
21:51.0,125.130.126.42,KR,/static/js/app.js,Default_Action,ALLOW,0,2,17
08:08.4,1.209.6.52,KR,/api/users/profile,Default_Action,ALLOW,0,2,18
07:05.5,27.96.126.42,KR,/profile,Default_Action,ALLOW,0,2,8
03:31.3,58.122.13.179,KR,/index.html,Default_Action,ALLOW,0,2,11
29:40.8,14.32.75.221,KR,/index.html,Default_Action,ALLOW,0,2,11
02:13.6,58.120.45.146,KR,/api/health,Default_Action,ALLOW,0,2,11
45:50.4,27.96.60.168,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
14:45.2,27.96.69.133,KR,/search?q=clothes,Default_Action,ALLOW,0,2,17
50:53.3,14.32.248.177,KR,/,Default_Action,ALLOW,0,2,1
46:23.1,14.40.249.252,KR,/api/v1/users,Default_Action,ALLOW,0,2,13
43:34.4,125.128.97.178,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
21:12.9,125.130.89.141,KR,/profile,Default_Action,ALLOW,0,2,8
29:06.7,27.96.200.7,KR,/checkout,Default_Action,ALLOW,0,2,9
53:39.4,125.130.129.117,KR,/contact,Default_Action,ALLOW,0,2,8
04:00.9,14.40.33.6,KR,/products/3,Default_Action,ALLOW,0,2,11
33:37.1,27.100.240.108,KR,/logout,Default_Action,ALLOW,0,2,7
17:23.0,14.32.127.238,KR,/api/users,Default_Action,ALLOW,0,2,10
51:52.8,125.130.184.73,KR,/static/css/main.css,Default_Action,ALLOW,0,2,20
40:07.4,14.32.239.245,KR,/login,Default_Action,ALLOW,0,2,6
29:16.8,14.32.20.128,KR,/checkout,Default_Action,ALLOW,0,2,9
26:11.5,58.120.70.64,KR,/,Default_Action,ALLOW,0,2,1
54:28.9,58.122.44.63,KR,/products/3,Default_Action,ALLOW,0,2,11
25:39.6,27.100.210.31,KR,/api/v1/products,Default_Action,ALLOW,0,2,16
